learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-07,True,8,12,Sigmoid,0.09026221185922623,0.09149026870727539,4096,0
0.01,1e-06,True,8,6,Sigmoid,0.061249103397130966,0.09204693138599396,128,0
0.01,1e-06,True,8,12,Sigmoid,0.09280066192150116,0.09290692210197449,8192,0
0.01,1e-05,True,8,6,Sigmoid,0.09114760160446167,0.09355946630239487,512,0
0.01,0.0001,True,8,6,Sigmoid,0.06630222499370575,0.09372913092374802,128,0
0.01,1e-07,True,12,24,Sigmoid,0.09104391932487488,0.09391691535711288,8192,1
0.01,1e-07,True,16,12,Sigmoid,0.05784141272306442,0.09406014531850815,256,0
0.01,1e-07,True,4,6,Sigmoid,0.0938933789730072,0.0941002294421196,4096,0
0.01,1e-05,True,8,6,Sigmoid,0.09496137499809265,0.09477563947439194,8192,0
0.01,1e-05,True,20,24,Sigmoid,0.0706598311662674,0.09505550563335419,512,0
0.01,1e-05,True,8,24,Sigmoid,0.09187771379947662,0.09574784338474274,8192,1
0.01,1e-06,True,8,24,Sigmoid,0.0907314345240593,0.09587632864713669,4096,0
0.01,1e-06,True,8,12,Sigmoid,0.09164656698703766,0.09641048312187195,2048,0
0.01,0.0001,True,4,6,Sigmoid,0.0945538803935051,0.09692353010177612,1024,0
0.01,1e-05,True,4,6,Sigmoid,0.09545665979385376,0.09694044291973114,1024,0
0.01,1e-06,True,20,24,Sigmoid,0.09331794083118439,0.09719748795032501,4096,1
0.01,0.0001,True,20,12,Sigmoid,0.029433703050017357,0.09761318564414978,128,0
0.01,1e-05,True,8,12,Sigmoid,0.06790250539779663,0.09815376996994019,256,0
0.01,1e-05,True,8,24,Sigmoid,0.09527359902858734,0.09867879003286362,4096,0
0.01,1e-07,True,12,12,Sigmoid,0.05819309502840042,0.0990762859582901,256,0
0.01,1e-06,True,20,12,Sigmoid,0.03281279653310776,0.09914141148328781,128,0
0.01,1e-06,True,8,24,Sigmoid,0.09800873696804047,0.09972904622554779,8192,1
0.01,1e-06,True,20,24,Sigmoid,0.05214915797114372,0.09985277056694031,256,0
0.01,1e-06,True,20,24,Sigmoid,0.10087122023105621,0.10125458985567093,8192,2
0.001,1e-07,True,16,12,Sigmoid,0.09347881376743317,0.10146947205066681,1024,0
0.01,0.0001,True,4,12,Sigmoid,0.09432880580425262,0.10195480287075043,512,0
0.01,1e-06,True,16,24,Sigmoid,0.048985548317432404,0.10202817618846893,256,0
0.01,1e-06,True,8,6,Sigmoid,0.10224096477031708,0.10210636258125305,8192,0
0.01,1e-07,True,16,24,Sigmoid,0.05077635496854782,0.10261183232069016,256,0
0.01,1e-07,True,8,24,Sigmoid,0.08771396428346634,0.1028015986084938,1024,0
0.01,1e-06,True,4,12,Sigmoid,0.09840863943099976,0.10296373814344406,8192,0
0.01,1e-07,True,8,6,Sigmoid,0.10346762835979462,0.10335137695074081,4096,0
0.01,1e-05,True,16,12,Sigmoid,0.041387468576431274,0.10358436405658722,128,0
0.01,0.0001,True,8,6,Sigmoid,0.09995216131210327,0.10423003882169724,1024,0
0.01,1e-05,True,20,12,Sigmoid,0.025499723851680756,0.10455138981342316,128,0
0.01,1e-07,True,20,24,Sigmoid,0.05539368838071823,0.104575976729393,256,0
0.01,0.0001,True,12,24,Sigmoid,0.08001609146595001,0.10479408502578735,512,0
0.01,0.0001,True,8,12,Sigmoid,0.07692764699459076,0.10480603575706482,256,0
0.01,0.0001,True,16,24,Sigmoid,0.05925873667001724,0.10502034425735474,256,0
0.01,0.0001,True,8,24,Sigmoid,0.10006599873304367,0.10502098500728607,1024,0
0.01,1e-05,True,12,24,Sigmoid,0.07968325912952423,0.10597805678844452,512,0
0.01,1e-07,True,8,6,Sigmoid,0.08355990052223206,0.10605908930301666,128,0
0.01,1e-06,True,8,24,Sigmoid,0.07766658067703247,0.10620857775211334,512,0
0.01,1e-05,True,20,24,Sigmoid,0.060510046780109406,0.10628348588943481,256,0
0.01,1e-05,True,20,12,Sigmoid,0.10769394040107727,0.10707446932792664,2048,0
0.01,1e-07,True,12,24,Sigmoid,0.1083679050207138,0.1072312518954277,4096,1
0.01,0.0001,True,20,24,Sigmoid,0.07104873657226562,0.10753349214792252,256,0
0.01,1e-07,True,20,12,Sigmoid,0.03124329075217247,0.10769852995872498,128,0
0.01,1e-05,True,12,24,Sigmoid,0.06034077703952789,0.10778975486755371,256,0
0.01,0.0001,True,16,12,Sigmoid,0.03438509628176689,0.1078585833311081,128,0
0.01,1e-06,True,4,12,Sigmoid,0.07443629950284958,0.10915279388427734,128,0
0.01,1e-06,True,8,6,Sigmoid,0.11061392724514008,0.10946084558963776,4096,0
0.01,1e-07,True,8,24,Sigmoid,0.10646764189004898,0.10953633487224579,8192,1
0.01,1e-07,True,16,12,Sigmoid,0.040282174944877625,0.10960084944963455,128,0
0.01,1e-07,True,8,12,Sigmoid,0.07614517956972122,0.10983080416917801,256,0
0.01,1e-05,True,16,24,Sigmoid,0.06059424579143524,0.10996583104133606,256,0
0.01,0.0001,True,8,24,Sigmoid,0.06573501229286194,0.11010320484638214,256,0
0.01,1e-06,True,4,6,Sigmoid,0.08692680299282074,0.11066754907369614,128,0
0.01,0.0001,True,20,12,Sigmoid,0.10774582624435425,0.11187435686588287,8192,1
0.01,1e-06,True,4,12,Sigmoid,0.1014951691031456,0.11220146715641022,512,0
0.01,0.0001,True,8,24,Sigmoid,0.09170318394899368,0.11232125759124756,512,0
0.01,0.0001,True,4,6,Sigmoid,0.11072821915149689,0.11298075318336487,8192,0
0.01,0.0001,True,8,12,Sigmoid,0.10403549671173096,0.11309085786342621,512,0
0.01,1e-06,True,4,12,Sigmoid,0.10772484540939331,0.11383910477161407,1024,0
0.01,1e-07,True,4,6,Sigmoid,0.09322179853916168,0.11597111821174622,128,0
0.01,1e-05,True,8,24,Sigmoid,0.06736797839403152,0.1181039959192276,256,0
