learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-05,True,4,6,Sigmoid,0.18403910100460052,0.5680850148200989,64,0
0.01,0.0001,True,4,24,Sigmoid,0.4656505584716797,0.5714367032051086,512,4
0.01,0.0001,True,8,6,Sigmoid,0.07413332164287567,0.5732847452163696,256,1
0.01,1e-06,True,8,24,Sigmoid,0.12599626183509827,0.5826514363288879,128,3
0.01,1e-06,True,4,12,Sigmoid,0.254040002822876,0.5845901966094971,128,1
0.01,1e-07,True,4,24,Sigmoid,0.3315139412879944,0.5923932790756226,256,3
0.01,1e-05,True,8,12,Sigmoid,0.05287456512451172,0.6066162586212158,64,1
0.01,1e-05,True,8,6,Sigmoid,0.03988559544086456,0.61866694688797,64,0
0.01,1e-06,True,4,6,Sigmoid,0.2186736762523651,0.6315091848373413,256,1
0.01,1e-06,True,8,6,Sigmoid,0.01999649405479431,0.6366745233535767,64,1
0.01,1e-06,True,20,12,Sigmoid,0.01232096552848816,0.6374953985214233,64,2
0.01,0.0001,True,4,24,Sigmoid,0.4203384816646576,0.6476916074752808,256,3
0.01,1e-05,True,12,24,Sigmoid,0.04861174523830414,0.6521387100219727,128,3
0.01,1e-06,True,20,24,Sigmoid,0.01654864102602005,0.6525856256484985,128,4
0.01,0.0001,True,8,6,Sigmoid,0.060631319880485535,0.6532348394393921,64,0
0.01,1e-05,True,4,12,Sigmoid,0.15862376987934113,0.6566972732543945,64,1
0.01,1e-05,True,4,12,Sigmoid,0.19537560641765594,0.6701145172119141,128,1
0.01,0.0001,True,8,24,Sigmoid,0.29171136021614075,0.682714581489563,256,3
0.01,1e-06,True,4,24,Sigmoid,0.4029550552368164,0.68621426820755,256,3
0.01,0.0001,True,12,24,Sigmoid,0.025969594717025757,0.7004108428955078,64,3
0.01,1e-06,True,4,24,Sigmoid,0.49128657579421997,0.711126983165741,128,3
0.01,1e-06,True,8,12,Sigmoid,0.04010501503944397,0.7257935404777527,64,1
0.01,1e-07,True,16,24,Sigmoid,0.035755619406700134,0.7358884215354919,64,3
0.01,0.0001,True,12,12,Sigmoid,0.1386844664812088,0.7405534982681274,64,1
