optimizer,learning_rate,weight_decay,beta_1,beta_2,eps,num_epochs,batch_size,layer_depth,n_layers,activation_function,train_error,test_error,training_set_size,train_time,version,scenario
adam,0.001,0.0001,0.9,0.99,1e-08,2000,512.0,4,12,Sigmoid,0.8787791728973389,0.8930038213729858,1024,21,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.007174700498580933,0.8941160440444946,64,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.03222423791885376,0.8942084908485413,32,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.0035313665866851807,0.8960565328598022,32,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.009762853384017944,0.8980346322059631,32,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.01831802725791931,0.9015275239944458,32,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.015064269304275513,0.9046639204025269,32,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.015888243913650513,0.9057724475860596,32,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.05191710591316223,0.9064952731132507,32,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.04148894548416138,0.9100790023803711,64,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.04961089789867401,0.9114015102386475,64,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.03393888473510742,0.9126458764076233,32,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.02147156000137329,0.9137391448020935,32,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.0703248605132103,0.9144920706748962,128,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.013224899768829346,0.9148740768432617,32,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.17333044111728668,0.9156053066253662,128,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.030496150255203247,0.9163313508033752,32,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.006654560565948486,0.9173590540885925,32,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.018316537141799927,0.9192905426025391,32,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.00507122278213501,0.9201147556304932,32,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.05879808962345123,0.9238085746765137,64,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,256.0,4,12,Sigmoid,0.8640809059143066,0.927295446395874,512,19,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.04642830789089203,0.9311405420303345,128,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.008014529943466187,0.9331377148628235,32,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.006975114345550537,0.9360871315002441,32,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,512.0,4,6,Sigmoid,0.905587911605835,0.9367727637290955,1024,13,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.017269253730773926,0.9377973079681396,32,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.006388217210769653,0.9433395862579346,32,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.012647956609725952,0.9460752010345459,32,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.012563705444335938,0.9515023827552795,32,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.022138208150863647,0.9607816934585571,32,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.024576306343078613,0.961317777633667,32,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.022645950317382812,0.9650213718414307,16,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.007941216230392456,0.9666106700897217,32,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.023812323808670044,0.9672815799713135,32,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.8290886282920837,0.9690968990325928,128,9,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.018489748239517212,0.9699981212615967,32,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.007674306631088257,0.973300576210022,32,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.06915746629238129,0.9748529195785522,128,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.01001119613647461,0.978759765625,16,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.03400641679763794,0.9827464818954468,16,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.02899906039237976,0.9853178262710571,32,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.02564305067062378,0.9864141941070557,32,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.016043126583099365,0.9879534244537354,32,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.02170807123184204,0.9890097379684448,64,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.054070934653282166,0.9891583323478699,128,5,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,128.0,4,12,Sigmoid,0.9433372616767883,0.9893480539321899,256,17,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.011386096477508545,0.993622899055481,32,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.010144352912902832,0.9939075708389282,16,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.12184077501296997,0.9950885772705078,32,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.0048129260540008545,0.9950918555259705,32,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.02226412296295166,0.9989257454872131,32,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.007826954126358032,1.0002272129058838,32,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.015891820192337036,1.0062675476074219,32,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.013126671314239502,1.0068910121917725,16,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,512.0,4,6,Sigmoid,0.9696452617645264,1.0085992813110352,1024,13,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.014054596424102783,1.0099406242370605,32,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.009009093046188354,1.0130457878112793,32,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.13229475915431976,1.02565598487854,128,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.00851866602897644,1.0261632204055786,32,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.01102524995803833,1.0293850898742676,16,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.06548437476158142,1.0478266477584839,32,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.01861932873725891,1.050775170326233,32,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.028096824884414673,1.0530126094818115,32,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.012820512056350708,1.054373860359192,32,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.005105435848236084,1.0567389726638794,16,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.031010031700134277,1.057060718536377,32,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.020287930965423584,1.0601305961608887,16,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.011543631553649902,1.0603541135787964,32,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.008830010890960693,1.068965196609497,16,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.043984681367874146,1.0712709426879883,32,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.8330786228179932,1.0739762783050537,64,9,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.015494823455810547,1.0762919187545776,16,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.00153273344039917,1.0801233053207397,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.9683800935745239,1.0826191902160645,32,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.022507265210151672,1.0841096639633179,64,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.006432592868804932,1.0905749797821045,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,128.0,4,6,Sigmoid,1.0313314199447632,1.0949938297271729,256,9,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.00972205400466919,1.0980446338653564,16,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.8272665739059448,1.1007102727890015,32,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.03165657818317413,1.1017121076583862,64,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.8961193561553955,1.1051095724105835,32,17,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.009855270385742188,1.10740327835083,16,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,1.007673740386963,1.108160138130188,128,9,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.9957699179649353,1.1099225282669067,64,17,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.044872164726257324,1.1150083541870117,16,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.9957540035247803,1.117644190788269,64,9,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.025461018085479736,1.118067741394043,32,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.021737247705459595,1.1182186603546143,32,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.010537385940551758,1.1188548803329468,16,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.028549134731292725,1.1222155094146729,16,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,128.0,4,6,Sigmoid,1.085832953453064,1.1252994537353516,256,9,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.002214193344116211,1.1274003982543945,16,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.02346271276473999,1.1288701295852661,16,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.006134152412414551,1.131178617477417,32,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.009370267391204834,1.1317775249481201,16,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,512.0,4,6,Sigmoid,1.0120956897735596,1.1321232318878174,1024,13,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.006519943475723267,1.1346163749694824,32,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.011961638927459717,1.13809335231781,16,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,128.0,4,12,Sigmoid,0.875994086265564,1.1387486457824707,256,17,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,64.0,4,6,Sigmoid,0.9378320574760437,1.1389338970184326,128,9,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.004681646823883057,1.1412291526794434,16,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.01266777515411377,1.141831398010254,16,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.005307257175445557,1.14262056350708,16,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.035659730434417725,1.1521105766296387,16,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,1.011228322982788,1.1545366048812866,128,17,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.022428929805755615,1.15751051902771,32,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.012881696224212646,1.1592047214508057,16,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.020728886127471924,1.1615397930145264,16,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.0304812490940094,1.1623715162277222,32,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.002895534038543701,1.1665743589401245,16,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.04478573799133301,1.1675136089324951,16,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.0023915767669677734,1.1678712368011475,16,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.015043675899505615,1.1679422855377197,16,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.04132455587387085,1.1705987453460693,16,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.004674732685089111,1.1734145879745483,16,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.028668582439422607,1.17361581325531,32,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.012796908617019653,1.1740931272506714,32,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.026344239711761475,1.1754589080810547,16,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.03446263074874878,1.177741289138794,16,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.020979225635528564,1.1790497303009033,16,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.006850481033325195,1.1812175512313843,16,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,512.0,4,12,Sigmoid,1.1311872005462646,1.1827006340026855,1024,21,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,256.0,4,6,Sigmoid,1.1347295045852661,1.1899921894073486,512,10,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.023764044046401978,1.1903140544891357,32,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.028977572917938232,1.1915128231048584,16,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.009899795055389404,1.1916086673736572,16,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.0282401442527771,1.193190336227417,16,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.0082816481590271,1.1937379837036133,16,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.02406787872314453,1.1947526931762695,16,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,1.0263211727142334,1.1989495754241943,32,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.012172043323516846,1.1995114088058472,16,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.004207432270050049,1.2041435241699219,16,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.04876893758773804,1.2046477794647217,16,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.0048253536224365234,1.207909107208252,16,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.01458442211151123,1.2133007049560547,16,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.004005849361419678,1.2215737104415894,16,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.007286429405212402,1.2218284606933594,32,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.011380910873413086,1.2245314121246338,16,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.022760510444641113,1.2251073122024536,16,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.016086578369140625,1.2255562543869019,16,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.024996966123580933,1.2256826162338257,32,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.181868776679039,1.2260465621948242,128,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.008724093437194824,1.229385256767273,16,862,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.019619673490524292,1.2297559976577759,32,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.046982258558273315,1.2329214811325073,32,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.008607089519500732,1.2354302406311035,16,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,1.047672986984253,1.238478660583496,128,17,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.011205136775970459,1.2385709285736084,16,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.014913320541381836,1.239268183708191,16,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.9385205507278442,1.2395892143249512,32,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.02189365029335022,1.240649938583374,32,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,1.1443712711334229,1.2425458431243896,1024,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.027135193347930908,1.246667504310608,16,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.0359002947807312,1.2513797283172607,16,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.008538901805877686,1.2517277002334595,16,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.05317872762680054,1.25193190574646,16,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.012743234634399414,1.252724528312683,16,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.00934213399887085,1.253612756729126,16,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.057475745677948,1.2563319206237793,32,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.003969252109527588,1.2588140964508057,16,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.13585147261619568,1.2600066661834717,128,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.03356295824050903,1.260552167892456,16,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.024557411670684814,1.2614696025848389,16,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,1.114650845527649,1.263188362121582,128,17,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.007146179676055908,1.263503074645996,16,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.01742321252822876,1.2669340372085571,16,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.0021297335624694824,1.2706234455108643,16,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.04573875665664673,1.2828346490859985,16,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.019036948680877686,1.2855501174926758,16,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.17365208268165588,1.2882981300354004,128,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.1333378404378891,1.2902721166610718,128,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.02989870309829712,1.2931084632873535,16,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,128.0,4,6,Sigmoid,1.2345577478408813,1.297205924987793,256,9,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,1.01097571849823,1.2981700897216797,64,17,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.02928370237350464,1.2993289232254028,16,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.011753737926483154,1.3033733367919922,16,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.018040239810943604,1.3046586513519287,16,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.015914201736450195,1.305173635482788,16,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.03416252136230469,1.3057281970977783,16,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.018547117710113525,1.311849594116211,16,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.050973713397979736,1.3119381666183472,16,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.17533043026924133,1.3142043352127075,128,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.0317569375038147,1.3195871114730835,16,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.0038306117057800293,1.3271331787109375,16,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.008137673139572144,1.3274929523468018,32,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.010431528091430664,1.3301312923431396,16,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.007409811019897461,1.333611011505127,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,1.1530563831329346,1.3344030380249023,64,9,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.14793513715267181,1.3361809253692627,128,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.00962144136428833,1.3373243808746338,16,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.005962669849395752,1.337632656097412,16,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.04667031764984131,1.339261770248413,16,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.026012063026428223,1.3399916887283325,16,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.00014913082122802734,1.34188711643219,16,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,1.17271089553833,1.342078685760498,64,17,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.00904858112335205,1.3433642387390137,16,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.005241870880126953,1.3451091051101685,16,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.013258516788482666,1.3462541103363037,16,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.008100807666778564,1.3470419645309448,16,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.018585145473480225,1.347825288772583,16,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,256.0,4,12,Sigmoid,1.2681052684783936,1.3487412929534912,512,18,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.018038809299468994,1.3488874435424805,16,4,1,projectile
